;time;Hs_rio_grande;Hs_itajai;Hs_santos;Hs_vitoria
83;2008-01-11 09:00:00;1,7037992477416992;1,0998902320861816;1,58567214012146;1,3364801406860352
84;2008-01-11 12:00:00;1,4534306526184082;0,9990706443786621;1,6633033752441406;1,2771644592285156
85;2008-01-11 15:00:00;1,4109182357788086;1,006631851196289;1,9145119190216064;1,1376972198486328
86;2008-01-11 18:00:00;1,546520709991455;1,0078082084655762;2,032134771347046;1,1106443405151367
87;2008-01-11 21:00:00;2,08808970451355;0,940427303314209;2,0993478298187256;1,1269431114196777
88;2008-01-12 00:00:00;2,3650074005126953;0,9150543212890625;2,1964707374572754;1,1625661849975586
89;2008-01-12 03:00:00;2,674187183380127;0,9093413352966309;2,23931884765625;1,2953119277954102
90;2008-01-12 06:00:00;2,6755313873291016;0,9765543937683105;2,285696029663086;1,2815332412719727
91;2008-01-12 09:00:00;2,42465877532959;1,1968450546264648;2,407351493835449;1,250279426574707
92;2008-01-12 12:00:00;2,1721057891845703;1,614405870437622;2,4712038040161133;1,2165045738220215
93;2008-01-12 15:00:00;1,983741283416748;2,0262537002563477;2,3960933685302734;1,2064228057861328
94;2008-01-12 18:00:00;1,8666226863861084;2,4544005393981934;2,2522573471069336;1,158869743347168
95;2008-01-12 21:00:00;1,8390653133392334;2,74173641204834;2,0857372283935547;1,1361851692199707
96;2008-01-13 00:00:00;1,8489792346954346;2,6291544437408447;1,9548397064208984;1,1881070137023926
97;2008-01-13 03:00:00;1,9447579383850098;2,5281670093536377;1,8782169818878174;1,2376766204833984
98;2008-01-13 06:00:00;1,951815128326416;2,39105224609375;1,9445898532867432;1,2309556007385254
99;2008-01-13 09:00:00;1,9615612030029297;2,320310592651367;1,995335578918457;1,246246337890625
100;2008-01-13 12:00:00;1,9975199699401855;2,3851711750030518;1,9620652198791504;1,1988611221313477
101;2008-01-13 15:00:00;2,0267577171325684;2,4794373512268066;1,9913029670715332;1,165590763092041
102;2008-01-13 18:00:00;2,0642290115356445;2,462466239929199;1,909471035003662;1,115349292755127
103;2008-01-13 21:00:00;2,123544454574585;2,3169500827789307;1,8877947330474854;1,0884637832641602
104;2008-01-14 00:00:00;2,2855279445648193;2,207392692565918;1,9165284633636475;1,0840950012207031
105;2008-01-14 03:00:00;2,383826971054077;2,227388620376587;2,011802911758423;1,108963966369629
106;2008-01-14 06:00:00;2,214954137802124;2,189749240875244;2,0154995918273926;1,1427383422851562
107;2008-01-14 09:00:00;2,113966703414917;2,1463968753814697;1,9902946949005127;1,136857032775879
108;2008-01-14 12:00:00;2,1877329349517822;2,0754871368408203;1,9351799488067627;1,1274476051330566
109;2008-01-14 15:00:00;2,2499048709869385;2,133962392807007;1,880401372909546;1,1183738708496094
110;2008-01-14 18:00:00;2,2162985801696777;2,047761917114258;1,873175859451294;1,1185417175292969
111;2008-01-14 21:00:00;2,080360174179077;1,984581470489502;1,8857784271240234;1,1340007781982422
112;2008-01-15 00:00:00;2,0010488033294678;1,9237537384033203;1,8301596641540527;1,1840744018554688
113;2008-01-15 03:00:00;1,9153521060943604;1,851163625717163;1,8042826652526855;1,2252426147460938
114;2008-01-15 06:00:00;1,8209178447723389;1,7737007141113281;1,7940325736999512;1,2521276473999023
115;2008-01-15 09:00:00;1,6985900402069092;1,6910285949707031;1,7626104354858398;1,2672505378723145
116;2008-01-15 12:00:00;1,5910491943359375;1,6177663803100586;1,6585984230041504;1,2412056922912598
117;2008-01-15 15:00:00;1,592897653579712;1,5638279914855957;1,5797910690307617;1,2196974754333496
118;2008-01-15 18:00:00;1,6041557788848877;1,517786979675293;1,511401653289795;1,2149925231933594
119;2008-01-15 21:00:00;1,612053394317627;1,5112338066101074;1,5248446464538574;1,2104554176330566
120;2008-01-16 00:00:00;1,7619383335113525;1,5150985717773438;1,548201084136963;1,2077670097351074
121;2008-01-16 03:00:00;2,0183560848236084;1,5819754600524902;1,6108770370483398;1,237508773803711
122;2008-01-16 06:00:00;2,203023910522461;1,5564346313476562;1,6290247440338135;1,2753162384033203
123;2008-01-16 09:00:00;2,236966371536255;1,48065185546875;1,6281845569610596;1,28741455078125
124;2008-01-16 12:00:00;2,054819107055664;1,453094482421875;1,613229513168335;1,2601933479309082
125;2008-01-16 15:00:00;1,8153727054595947;1,4330987930297852;1,6202869415283203;1,2521276473999023
126;2008-01-16 18:00:00;1,5762624740600586;1,354123592376709;1,6139016151428223;1,2443981170654297
127;2008-01-16 21:00:00;1,3857135772705078;1,2973284721374512;1,6481802463531494;1,2761564254760742
128;2008-01-17 00:00:00;1,4477176666259766;1,2840538024902344;1,8288154602050781;1,2875823974609375
129;2008-01-17 03:00:00;1,695061445236206;1,3415207862854004;1,9844136238098145;1,2793488502502441
130;2008-01-17 06:00:00;1,873175859451294;1,2465825080871582;2,309220552444458;1,2667465209960938
131;2008-01-17 09:00:00;2,0790159702301025;1,1671032905578613;2,344675302505493;1,2995128631591797
132;2008-01-17 12:00:00;2,253769636154175;1,1123247146606445;2,2930893898010254;1,2912793159484863
133;2008-01-17 15:00:00;2,391892433166504;1,2669143676757812;2,1062371730804443;1,2901029586791992
134;2008-01-17 18:00:00;2,39155650138855;1,4309144020080566;1,795712947845459;1,2654023170471191
135;2008-01-17 21:00:00;2,2942655086517334;1,5609714984893799;1,5730698108673096;1,358828067779541
136;2008-01-18 00:00:00;2,237806558609009;1,692708969116211;1,6286885738372803;1,4761152267456055
137;2008-01-18 03:00:00;2,139843702316284;1,831671953201294;1,6444835662841797;1,4650249481201172
138;2008-01-18 06:00:00;2,0906100273132324;1,9185447692871094;1,5656764507293701;1,3800005912780762
139;2008-01-18 09:00:00;2,080360174179077;1,9565200805664062;1,5187954902648926;1,3210210800170898
140;2008-01-18 12:00:00;2,084728956222534;1,953831672668457;1,5666844844818115;1,2832136154174805
141;2008-01-18 15:00:00;2,28132700920105;1,9531595706939697;1,6441476345062256;1,3055620193481445
142;2008-01-18 18:00:00;2,2470483779907227;1,9476144313812256;1,7495040893554688;1,3074102401733398
143;2008-01-18 21:00:00;2,1828598976135254;1,958200454711914;1,8639342784881592;1,375631332397461
144;2008-01-19 00:00:00;2,101196050643921;1,9669380187988281;1,966602087020874;1,4751067161560059
145;2008-01-19 03:00:00;2,054819107055664;1,99936842918396;2,0418806076049805;1,516611099243164
146;2008-01-19 06:00:00;2,02087664604187;2,051290512084961;2,0998518466949463;1,4944305419921875
147;2008-01-19 09:00:00;2,22301983833313;2,0222208499908447;2,12959361076355;1,4784674644470215
148;2008-01-19 12:00:00;2,1999993324279785;1,9383726119995117;2,199495315551758;1,503840446472168
149;2008-01-19 15:00:00;1,9788684844970703;1,8683030605316162;2,2791426181793213;1,603651762008667
150;2008-01-19 18:00:00;1,8788890838623047;1,8007538318634033;2,2614991664886475;1,699934482574463
151;2008-01-19 21:00:00;1,8741841316223145;1,7967212200164795;2,2302451133728027;1,8049547672271729
152;2008-01-20 00:00:00;2,0114667415618896;2,4367570877075195;2,2127697467803955;1,8427619934082031
153;2008-01-20 03:00:00;2,1388354301452637;2,4221384525299072;2,1951262950897217;1,788151502609253
154;2008-01-20 06:00:00;2,2722532749176025;2,320478677749634;2,174626350402832;1,7864711284637451
155;2008-01-20 09:00:00;2,2267165184020996;2,234614133834839;2,080360174179077;1,8222620487213135
156;2008-01-20 12:00:00;2,0978355407714844;2,0990116596221924;2,0465855598449707;1,8629260063171387
157;2008-01-20 15:00:00;2,0438971519470215;1,9042620658874512;1,9924790859222412;1,8625898361206055
158;2008-01-20 18:00:00;2,0232291221618652;1,9328274726867676;2,034823179244995;1,8541882038116455
159;2008-01-20 21:00:00;2,046921730041504;2,153454303741455;2,1655526161193848;1,826462984085083
160;2008-01-21 00:00:00;2,03767991065979;2,265700101852417;2,1756346225738525;1,829655647277832
161;2008-01-21 03:00:00;1,955007791519165;2,2302451133728027;2,1193437576293945;1,7802538871765137
162;2008-01-21 06:00:00;1,861581802368164;2,157150983810425;2,098339557647705;1,655573844909668
163;2008-01-21 09:00:00;1,7728605270385742;2,0830485820770264;2,1117823123931885;1,6265041828155518
164;2008-01-21 12:00:00;1,7263154983520508;2,0462493896484375;2,1428682804107666;1,5559303760528564
165;2008-01-21 15:00:00;1,6549017429351807;1,9632413387298584;2,1114461421966553;1,4576315879821777
166;2008-01-21 18:00:00;1,59088134765625;1,874352216720581;2,061540365219116;1,4394841194152832
167;2008-01-21 21:00:00;1,5431599617004395;1,819237470626831;2,041208505630493;1,3887381553649902
168;2008-01-22 00:00:00;1,508209228515625;1,852843999862671;2,0331430435180664;1,3806724548339844
169;2008-01-22 03:00:00;1,5194673538208008;1,7568974494934082;1,975003719329834;1,5448403358459473
170;2008-01-22 06:00:00;1,4991354942321777;1,6307048797607422;1,8746881484985352;1,728667974472046
171;2008-01-22 09:00:00;1,4198241233825684;1,5354304313659668;1,7863030433654785;1,7343809604644775
172;2008-01-22 12:00:00;1,3887381553649902;1,4593119621276855;1,741774559020996;1,6752336025238037
173;2008-01-22 15:00:00;1,4045329093933105;1,4272174835205078;1,6947252750396729;1,6347377300262451
174;2008-01-22 18:00:00;1,4364595413208008;1,481828212738037;1,680274486541748;1,6061723232269287
175;2008-01-22 21:00:00;1,477795124053955;1,6596064567565918;1,8315038681030273;1,6170942783355713
176;2008-01-23 00:00:00;1,547360897064209;1,7814302444458008;1,9640815258026123;1,6290247440338135
177;2008-01-23 03:00:00;1,6849794387817383;1,865950584411621;1,9464380741119385;1,5939059257507324
178;2008-01-23 06:00:00;1,6525492668151855;1,802938461303711;1,8397374153137207;1,5438320636749268
179;2008-01-23 09:00:00;1,5362706184387207;1,7550489902496338;1,7607622146606445;1,5085453987121582
180;2008-01-23 12:00:00;1,4641847610473633;1,6656558513641357;1,8639342784881592;1,5320696830749512
181;2008-01-23 15:00:00;1,6051640510559082;1,7505121231079102;1,890315294265747;1,49745512008667
182;2008-01-23 18:00:00;1,716233491897583;1,696237564086914;1,809659719467163;1,498631477355957
183;2008-01-23 21:00:00;1,8145325183868408;1,6859877109527588;1,7827744483947754;1,5184593200683594
184;2008-01-24 00:00:00;1,8306636810302734;1,6789302825927734;1,7953767776489258;1,5510575771331787
185;2008-01-24 03:00:00;1,8689751625061035;1,7488317489624023;2,0509543418884277;1,5434961318969727
186;2008-01-24 06:00:00;1,854356288909912;1,6974139213562012;2,2055444717407227;1,5098896026611328
187;2008-01-24 09:00:00;1,8666226863861084;1,683467149734497;2,276454210281372;1,5211477279663086
188;2008-01-24 12:00:00;1,8246145248413086;1,8555326461791992;2,2643558979034424;1,5744140148162842
189;2008-01-24 15:00:00;1,867126703262329;1,942237377166748;2,3386261463165283;1,7846229076385498
190;2008-01-24 18:00:00;1,8782169818878174;1,9551758766174316;2,2586426734924316;1,854356288909912
191;2008-01-24 21:00:00;1,8846020698547363;1,8938438892364502;2,104052782058716;1,8767046928405762
192;2008-01-25 00:00:00;1,942237377166748;1,8387293815612793;2,0902740955352783;1,87754487991333
193;2008-01-25 03:00:00;1,8881309032440186;1,7891597747802734;1,9844136238098145;1,9035899639129639
