,timestamp,Wvht,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,latitude,longitude
3691,2022-01-13 06:00:00,1.4669999999999999,7.877,7.3773333333333335,120.89200000000001,32.38333333333333,8.110666666666667,57.958333333333336,-27.328923333333332,-38.70666
3692,2022-01-13 09:00:00,1.484,7.689333333333333,6.972333333333334,240.09933333333333,32.02166666666667,7.875,54.56733333333333,-27.297003333333333,-38.70383666666667
3693,2022-01-13 12:00:00,1.42,7.501666666666666,6.860333333333333,124.26066666666668,35.175000000000004,9.971333333333334,55.86066666666667,-27.269360000000002,-38.72959
3694,2022-01-13 15:00:00,1.3976666666666668,7.501666666666666,6.946333333333333,120.74033333333331,37.910999999999994,9.362,57.84366666666667,-27.265733333333333,-38.75981
3695,2022-01-13 18:00:00,1.315,7.314,6.892333333333333,3.9776666666666665,41.05866666666666,9.898333333333333,63.334333333333326,-27.273876666666666,-38.77325
3696,2022-01-13 21:00:00,1.226,6.989333333333334,6.6129999999999995,7.045333333333333,51.57066666666666,17.937,70.02166666666666,-27.27737666666667,-38.77724
3697,2022-01-14 00:00:00,1.1256666666666666,8.127,6.489999999999999,67.98366666666666,43.967666666666666,28.638333333333332,73.58566666666667,-27.282083333333333,-38.77697333333333
3698,2022-01-14 03:00:00,1.0726666666666667,9.427333333333333,6.1370000000000005,20.518333333333334,49.239,47.663333333333334,73.69633333333333,-27.28385,-38.77334333333334
3699,2022-01-14 06:00:00,1.0190000000000001,9.752,5.8260000000000005,15.327666666666667,59.047333333333334,50.871333333333325,73.539,-27.284926666666664,-38.76890666666667
3700,2022-01-14 09:00:00,1.0496666666666667,14.628,6.054666666666667,96.30766666666666,75.27400000000002,61.952,72.59066666666666,-27.274816666666666,-38.76376666666666
3701,2022-01-14 12:00:00,1.2296666666666667,13.408666666666667,6.878333333333333,197.10566666666668,46.867999999999995,159.50766666666667,72.71966666666667,-27.252556666666667,-38.77875
3702,2022-01-14 15:00:00,1.6366666666666667,12.325333333333333,8.667666666666667,199.06566666666666,23.412666666666667,194.0476666666667,56.29933333333333,-27.241703333333334,-38.804809999999996
3703,2022-01-14 18:00:00,2.0233333333333334,11.851666666666667,9.258000000000001,197.64166666666665,23.018,196.25566666666666,47.40433333333334,-27.243673333333334,-38.831223333333334
3704,2022-01-14 21:00:00,2.2146666666666666,12.325333333333333,9.469666666666667,200.51266666666666,25.354666666666663,197.59933333333333,41.373333333333335,-27.25307666666667,-38.850456666666666
3705,2022-01-15 00:00:00,2.2369999999999997,12.799,9.376999999999999,202.01166666666668,22.867333333333335,198.06433333333334,39.53133333333333,-27.262406666666667,-38.85801
3706,2022-01-15 03:00:00,2.179333333333333,12.799,9.748333333333333,203.763,20.93466666666667,199.83266666666668,36.85033333333333,-27.2681,-38.853313333333325
3707,2022-01-15 06:00:00,2.0933333333333333,12.799,9.557,202.96633333333332,22.790999999999997,197.407,37.02333333333333,-27.26937666666667,-38.84188666666666
3708,2022-01-15 09:00:00,2.077,13.408666666666667,9.913666666666666,199.18933333333334,24.24933333333333,194.664,37.76133333333334,-27.26306666666667,-38.82406666666667
3709,2022-01-15 12:00:00,1.9926666666666666,14.628,10.032666666666666,192.85766666666666,24.669999999999998,192.61333333333334,39.105,-27.245683333333332,-38.81726333333334
3710,2022-01-15 15:00:00,1.8683333333333334,12.799,9.861,196.322,26.527666666666665,193.02200000000002,40.580333333333336,-27.235486666666663,-38.82806
3711,2022-01-15 18:00:00,1.877,12.799,9.674666666666667,196.27599999999998,30.44,193.49966666666668,42.65533333333334,-27.243566666666666,-38.83986666666667
3712,2022-01-15 21:00:00,1.846,12.799,9.224666666666666,197.81300000000002,30.000333333333334,192.25266666666667,42.967000000000006,-27.25639666666667,-38.84911666666667
3713,2022-01-16 00:00:00,1.7386666666666664,12.799,8.343666666666666,196.89566666666664,35.08166666666667,188.43499999999997,49.242999999999995,-27.270646666666668,-38.84761666666667
3714,2022-01-16 03:00:00,1.6523333333333332,12.799,7.8133333333333335,195.591,32.25866666666667,185.255,53.45333333333334,-27.280083333333334,-38.837430000000005
3715,2022-01-16 06:00:00,1.5436666666666667,12.799,7.558666666666666,191.99633333333335,33.93266666666666,179.3903333333333,56.916666666666664,-27.285173333333333,-38.82562333333333
3716,2022-01-16 09:00:00,1.498,12.799,7.835999999999999,186.76166666666668,33.789,176.79633333333334,56.249,-27.291426666666666,-38.80525333333333
3717,2022-01-16 12:00:00,1.5350000000000001,12.325333333333333,7.970666666666666,185.44266666666667,32.51933333333333,174.229,55.233000000000004,-27.28637333333333,-38.789880000000004
3718,2022-01-16 15:00:00,1.4426666666666668,12.325333333333333,7.697333333333333,188.88133333333334,31.377666666666666,173.2486666666667,58.87166666666667,-27.284946666666666,-38.79265
3719,2022-01-16 18:00:00,1.4436666666666669,12.325333333333333,7.300999999999999,186.66466666666668,31.83633333333333,164.33366666666666,60.93366666666666,-27.29332666666667,-38.802686666666666
3720,2022-01-16 21:00:00,1.4163333333333334,12.799,6.3870000000000005,186.87400000000002,35.83266666666666,143.201,63.33666666666667,-27.30389,-38.81298666666667
3721,2022-01-17 00:00:00,1.586,12.799,5.9206666666666665,189.019,37.057,111.58633333333334,66.23566666666666,-27.322699999999998,-38.81745333333333
